pso_rnd,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:11:17.087625
solver, problem_id, start_time, spent_time, spent_nfe, max_nfe, fitness
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:08.670575,0:00:03.965214,100035,100000.0,81.55879048840205
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:12.635858,0:00:03.716981,100626,100000.0,83.2944886661999
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:16.352916,0:00:03.653616,100005,100000.0,85.83253762796254
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:20.006602,0:00:03.771349,100045,100000.0,82.98619322094827
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:23.778022,0:00:03.869344,100737,100000.0,83.80411797152536
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:27.647435,0:00:03.923981,100656,100000.0,86.32522202335544
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:31.571499,0:00:03.989930,100224,100000.0,85.52188771538204
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:35.561501,0:00:04.012832,100278,100000.0,85.37606912922234
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:39.574405,0:00:04.289295,100725,100000.0,88.61996647449546
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:43.863986,0:00:03.767418,100064,100000.0,92.06178074603808
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:47.631471,0:00:03.730453,100936,100000.0,79.9490666484679
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:51.362001,0:00:04.006810,100500,100000.0,80.29235254009852
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:55.368890,0:00:04.066424,101088,100000.0,81.04113983769341
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:59.435396,0:00:03.884163,101232,100000.0,84.87127073069958
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:03.319644,0:00:03.717897,100080,100000.0,83.85525665390107
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:07.037630,0:00:03.982219,101178,100000.0,82.93444557771481
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:11.019913,0:00:04.167058,100912,100000.0,84.94541909120363
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:15.187039,0:00:04.089579,100344,100000.0,85.39559125679669
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:19.276680,0:00:03.655049,100430,100000.0,82.84538490756105
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:22.931790,0:00:03.750942,100596,100000.0,84.33177587930939
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:26.682803,0:00:03.650711,100035,100000.0,83.05937397082761
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:30.333583,0:00:04.042769,100912,100000.0,85.8163991777271
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:34.376425,0:00:03.867541,100305,100000.0,81.85507982777094
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:38.244028,0:00:04.288369,100224,100000.0,85.1274810013114
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:42.532457,0:00:03.932857,100083,100000.0,79.52727572876819
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:46.465374,0:00:03.814680,100182,100000.0,81.88858262800515
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:50.280124,0:00:03.723482,100166,100000.0,79.92708771681264
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:54.003685,0:00:03.879548,100224,100000.0,82.20969384391432
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:27:57.883301,0:00:03.983831,100978,100000.0,84.76202834655996
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:01.867217,0:00:03.856680,101568,100000.0,81.13888207153747
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:05.724030,0:00:03.654868,100127,100000.0,88.5859395438442
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:09.378960,0:00:03.724672,100224,100000.0,84.63757465222383
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:13.103693,0:00:04.154634,101654,100000.0,81.73243608678892
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:17.258395,0:00:04.071117,100795,100000.0,86.3956580004721
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:21.329590,0:00:03.873897,100251,100000.0,85.05466851768107
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:25.203558,0:00:04.112313,101495,100000.0,81.82710820655892
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:29.315960,0:00:04.169476,100032,100000.0,83.04224302669627
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:33.485610,0:00:04.064837,101024,100000.0,90.2790197799481
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:37.550520,0:00:04.196035,100762,100000.0,84.59847188381153
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:41.746628,0:00:04.188246,101175,100000.0,80.48806255945436
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:45.934947,0:00:04.080454,100233,100000.0,80.27547769388642
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:50.015463,0:00:03.927213,100100,100000.0,87.66868795900909
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:53.942783,0:00:04.103264,100405,100000.0,88.00636737982886
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:28:58.046132,0:00:04.335324,100068,100000.0,84.70247644975285
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:29:02.381517,0:00:04.297207,100083,100000.0,82.97296789501642
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:29:06.680224,0:00:03.797012,100023,100000.0,87.89557429308745
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:29:10.477306,0:00:03.946145,100036,100000.0,84.41169504168334
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:29:14.423509,0:00:03.871713,100104,100000.0,84.28311185111143
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:29:18.295303,0:00:04.131014,100512,100000.0,81.58656508746623
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:29:22.426393,0:00:04.012402,100016,100000.0,80.35298237928185
pso_rnd,79.52727572876819,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:29:26.438940
