pso_400_0.5_0.1_1.8,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:33:00.336429
solver, problem_id, start_time, spent_time, spent_nfe, max_nfe, fitness
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:14.908272,0:00:03.308344,100000,100000.0,79.49191437214658
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:18.216683,0:00:03.417042,100000,100000.0,79.49646667740274
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:21.633790,0:00:03.294292,100000,100000.0,79.49203218023517
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:24.928149,0:00:03.305948,100000,100000.0,79.49051864386742
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:28.234162,0:00:03.532149,100000,100000.0,79.49150700359166
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:31.766387,0:00:03.428661,100000,100000.0,79.48662856828822
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:35.195114,0:00:03.543277,100000,100000.0,79.48374825922747
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:38.738453,0:00:03.625974,100000,100000.0,79.48910736332896
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:42.364516,0:00:03.514440,100000,100000.0,79.48998918124411
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:45.879021,0:00:03.492713,100000,100000.0,79.48914744746216
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:49.371805,0:00:03.546552,100000,100000.0,79.48706878620591
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:52.918425,0:00:03.303041,100000,100000.0,79.48809089500118
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:56.221531,0:00:03.721048,100000,100000.0,79.48534881875496
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:59.942648,0:00:03.562055,100000,100000.0,79.49017447626942
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:03.504767,0:00:03.538370,100000,100000.0,79.48867094450611
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:07.043206,0:00:03.519436,100000,100000.0,79.49629312727276
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:10.562775,0:00:03.323638,100000,100000.0,79.48837887095343
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:13.886478,0:00:03.490614,100000,100000.0,79.49270084739953
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:17.377240,0:00:03.728648,100000,100000.0,79.48856843234745
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:21.105952,0:00:03.784993,100000,100000.0,79.49274775421082
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:24.891015,0:00:03.586112,100000,100000.0,79.49164907717865
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:28.477202,0:00:03.649081,100000,100000.0,79.48957323611971
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:32.127360,0:00:03.489014,100000,100000.0,79.49029932184428
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:35.616452,0:00:03.524773,100000,100000.0,79.48941178888026
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:39.141281,0:00:03.552077,100000,100000.0,79.48949839817823
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:42.693421,0:00:03.626549,100000,100000.0,79.49122323641083
